name,_id,run_start_time,run_end_time,status,status_message,nrc_create_necb_prototype_building.building_type,nrc_create_necb_prototype_building.epw_file,nrc_create_necb_prototype_building.template,nrc_report_utility_costs.total_site_energy,openstudio_results.eui
RetailStripmallNS_YarmouthNECB2011,1e9d335f-b03e-47e0-bb73-2fe1b411bf7e,2021-12-24T16:40:21.953Z,2021-12-24T16:43:04.542Z,completed,completed normal,RetailStripmall,NS_Yarmouth,NECB2011,525100,251.2228324
SmallOfficeAB_Edmonton.Stony.PlainNECB2017,1f05592d-ab14-40b0-9c1b-62ac3fdd5aed,2021-12-24T15:53:03.251Z,2021-12-24T15:55:53.211Z,completed,completed normal,SmallOffice,AB_Edmonton.Stony.Plain,NECB2017,66860,130.8081401
QuickServiceRestaurantNB_FrederictonNECB2015,1f398d5b-94f3-4c59-a796-0662cd00c42d,2021-12-24T17:30:37.297Z,2021-12-24T17:33:03.460Z,completed,completed normal,QuickServiceRestaurant,NB_Fredericton,NECB2015,279400,1202.524079
LargeOfficeSK_SaskatoonNECB2020,1f70e51a-c449-4187-bc20-4d6494b2e4d3,2021-12-24T18:02:48.921Z,2021-12-24T18:09:35.809Z,completed,completed normal,LargeOffice,SK_Saskatoon,NECB2020,4889000,105.5401772
FullServiceRestaurantQC_Montreal-TrudeauNECB2020,1f7ea191-aa90-42bd-b830-0aeda3a157cb,2021-12-24T16:54:50.896Z,2021-12-24T16:57:21.862Z,completed,completed normal,FullServiceRestaurant,QC_Montreal-Trudeau,NECB2020,141000,275.8051018
RetailStandaloneAB_Fort.McMurrayNECB2020,2299dfd1-58fa-4ab8-8265-5de9cebd57c7,2021-12-24T16:03:54.404Z,2021-12-24T16:06:40.161Z,completed,completed normal,RetailStandalone,AB_Fort.McMurray,NECB2020,406200,177.059282
WarehouseYT_WhitehorseNECB2020,22d7d818-7fb5-4b9c-86b2-0eb7b1dc554a,2021-12-24T15:52:42.186Z,2021-12-24T15:55:14.473Z,completed,completed normal,Warehouse,YT_Whitehorse,NECB2020,620800,128.3993973
WarehouseNL_St.JohnsNECB2011,22ef372e-9563-4a98-81c3-c560762bf805,2021-12-24T15:45:19.997Z,2021-12-24T15:47:29.335Z,completed,completed normal,Warehouse,NL_St.Johns,NECB2011,597800,123.6362253
LargeOfficeQC_QuebecNECB2020,23492f1f-15ae-4f3b-8ef7-6bc5f3be5628,2021-12-24T18:00:59.586Z,2021-12-24T18:06:30.554Z,completed,completed normal,LargeOffice,QC_Quebec,NECB2020,4429000,95.61839854
RetailStripmallBC_VancouverNECB2020,249bf99e-adfc-45d5-8a66-178a7929b0fa,2021-12-24T16:36:43.721Z,2021-12-24T16:40:02.044Z,completed,completed normal,RetailStripmall,BC_Vancouver,NECB2020,332700,159.1502736
FullServiceRestaurantBC_VictoriaNECB2011,24ac059e-23bf-41cc-81ec-073b1568f413,2021-12-24T16:49:17.194Z,2021-12-24T16:51:22.944Z,completed,completed normal,FullServiceRestaurant,BC_Victoria,NECB2011,249300,487.7400633
QuickServiceRestaurantAB_CalgaryNECB2015,24b94292-cd9e-44a6-894b-ff210b82bda7,2021-12-24T17:27:07.112Z,2021-12-24T17:29:24.338Z,completed,completed normal,QuickServiceRestaurant,AB_Calgary,NECB2015,264700,1139.087353
QuickServiceRestaurantNB_FrederictonNECB2020,24cae4cb-4401-48f8-816c-8439ad0144d7,2021-12-24T17:30:56.049Z,2021-12-24T17:33:23.473Z,completed,completed normal,QuickServiceRestaurant,NB_Fredericton,NECB2020,67290,289.61388
RetailStripmallYT_WhitehorseNECB2015,258aa315-371d-4f0e-ba06-adff3c802369,2021-12-24T16:46:21.121Z,2021-12-24T16:49:52.211Z,completed,completed normal,RetailStripmall,YT_Whitehorse,NECB2015,499700,239.0503208
MidriseApartmentBC_VictoriaNECB2015,25a95fdd-c2c7-44db-804b-3b07150de8e6,2021-12-24T16:59:15.616Z,2021-12-24T17:05:59.831Z,completed,completed normal,MidriseApartment,BC_Victoria,NECB2015,454500,144.9994311
FullServiceRestaurantNB_FrederictonNECB2015,261026cf-758c-45ae-b43c-46787addfda4,2021-12-24T16:49:48.955Z,2021-12-24T16:52:16.896Z,completed,completed normal,FullServiceRestaurant,NB_Fredericton,NECB2015,423700,828.8445444
FullServiceRestaurantQC_QuebecNECB2015,26631a7d-9e03-4e7a-8471-a1570c7c9871,2021-12-24T16:55:05.292Z,2021-12-24T16:57:30.442Z,completed,completed normal,FullServiceRestaurant,QC_Quebec,NECB2015,353000,690.6050627
WarehouseNS_Sydney-McCurdyNECB2011,268f5dd0-f810-4e02-b345-5b4bf04fd415,2021-12-24T15:45:29.982Z,2021-12-24T15:47:47.597Z,completed,completed normal,Warehouse,NS_Sydney-McCurdy,NECB2011,637600,131.8716698
RetailStripmallON_Sault.Ste.MarieNECB2011,26e89b06-bf0f-4cef-9f88-5f4369bd6ecc,2021-12-24T16:43:27.307Z,2021-12-24T16:46:02.858Z,completed,completed normal,RetailStripmall,ON_Sault.Ste.Marie,NECB2011,576000,275.5452647
LargeOfficeON_Sault.Ste.MarieNECB2017,2733328f-498e-4415-a8f6-07c8935ea002,2021-12-24T17:56:53.522Z,2021-12-24T18:12:10.000Z,completed,completed normal,LargeOffice,ON_Sault.Ste.Marie,NECB2017,4978000,107.4711127
RetailStandaloneAB_Edmonton.Stony.PlainNECB2017,278a9744-affb-4327-ba17-65ff0b847a08,2021-12-24T16:03:48.536Z,2021-12-24T16:06:34.478Z,completed,completed normal,RetailStandalone,AB_Edmonton.Stony.Plain,NECB2017,412100,179.6542269
WarehouseAB_Fort.McMurrayNECB2015,28290ae7-bde9-4d22-bf01-83237ef522a7,2021-12-24T15:42:45.960Z,2021-12-24T15:45:26.793Z,completed,completed normal,Warehouse,AB_Fort.McMurray,NECB2015,687300,142.1471605
FullServiceRestaurantON_Sault.Ste.MarieNECB2015,287a8552-39a8-49a3-919a-62097971ddcf,2021-12-24T16:54:34.058Z,2021-12-24T16:56:52.408Z,completed,completed normal,FullServiceRestaurant,ON_Sault.Ste.Marie,NECB2015,440300,861.3692436
LargeOfficeQC_QuebecNECB2015,28a2cd5a-e8e7-42ad-84e9-6687f83b7f83,2021-12-24T17:59:21.877Z,2021-12-24T18:04:27.242Z,completed,completed normal,LargeOffice,QC_Quebec,NECB2015,5280000,113.9906212
FullServiceRestaurantQC_Montreal-TrudeauNECB2017,28b6b376-66ba-4630-afbb-af5fd989a788,2021-12-24T16:54:50.273Z,2021-12-24T16:57:17.179Z,completed,completed normal,FullServiceRestaurant,QC_Montreal-Trudeau,NECB2017,207000,405.0343996
QuickServiceRestaurantNS_Sydney-McCurdyNECB2020,28dbe92e-d4c0-4c74-b635-3dd6105ad9a5,2021-12-24T17:32:38.386Z,2021-12-24T17:35:03.828Z,completed,completed normal,QuickServiceRestaurant,NS_Sydney-McCurdy,NECB2020,67660,291.192027
SmallOfficeQC_Montreal-TrudeauNECB2017,295d1686-8bb2-4cf5-8f39-43fc69348bd6,2021-12-24T16:00:55.936Z,2021-12-24T16:03:36.125Z,completed,completed normal,SmallOffice,QC_Montreal-Trudeau,NECB2017,63460,124.1457339
LargeOfficeAB_Edmonton.Stony.PlainNECB2017,29b64cca-30ad-4b42-9543-741db6ca497f,2021-12-24T17:38:31.317Z,2021-12-24T17:53:43.918Z,completed,completed normal,LargeOffice,AB_Edmonton.Stony.Plain,NECB2017,5075000,109.569721
FullServiceRestaurantQC_QuebecNECB2011,29f6d9f7-335f-4b6f-bc71-2b15f83bfcf6,2021-12-24T16:55:02.245Z,2021-12-24T16:56:54.679Z,completed,completed normal,FullServiceRestaurant,QC_Quebec,NECB2011,351900,688.4693556
RetailStripmallQC_QuebecNECB2015,2a17ff4e-071d-4eeb-b3e2-1dd4a254278c,2021-12-24T16:44:11.201Z,2021-12-24T16:46:59.798Z,completed,completed normal,RetailStripmall,QC_Quebec,NECB2015,522000,249.6999396
RetailStripmallBC_VictoriaNECB2015,2a70209d-5386-4b14-92a4-5cdc1fe5016f,2021-12-24T16:37:02.376Z,2021-12-24T16:40:03.519Z,completed,completed normal,RetailStripmall,BC_Victoria,NECB2015,392200,187.646708
QuickServiceRestaurantQC_Montreal-TrudeauNECB2015,2a7af07f-14ad-43c3-91b9-a225089cfcbf,2021-12-24T17:35:36.305Z,2021-12-24T17:38:05.816Z,completed,completed normal,QuickServiceRestaurant,QC_Montreal-Trudeau,NECB2015,212900,916.3892954
MidriseApartmentNT_YellowknifeNECB2020,2b194163-21b4-498d-832b-be5423259ff4,2021-12-24T17:13:08.934Z,2021-12-24T17:21:57.475Z,completed,completed normal,MidriseApartment,NT_Yellowknife,NECB2020,625800,199.6518085
RetailStandaloneAB_Fort.McMurrayNECB2011,2b3d17e5-3fe4-4ecf-a68b-59968c67c15e,2021-12-24T16:03:54.393Z,2021-12-24T16:06:19.543Z,completed,completed normal,RetailStandalone,AB_Fort.McMurray,NECB2011,542500,236.4657213
FullServiceRestaurantNL_St.JohnsNECB2020,2b3d8465-d5df-4c3c-bbd2-234e27613ea8,2021-12-24T16:51:22.727Z,2021-12-24T16:54:01.483Z,completed,completed normal,FullServiceRestaurant,NL_St.Johns,NECB2020,143700,281.0438336
WarehouseQC_Montreal-TrudeauNECB2011,2b629c6f-e65c-4585-8c4d-0bbd04a4201c,2021-12-24T15:50:09.244Z,2021-12-24T15:52:30.912Z,completed,completed normal,Warehouse,QC_Montreal-Trudeau,NECB2011,600700,124.2296829
MidriseApartmentQC_QuebecNECB2011,2bcfe9f2-b174-4d96-b7df-1b7fc5a9488f,2021-12-24T17:20:19.927Z,2021-12-24T17:27:19.883Z,completed,completed normal,MidriseApartment,QC_Quebec,NECB2011,455300,145.2528739
LargeOfficeON_TorontoNECB2011,2c0a025a-c0bf-418c-9937-8945a8bf480b,2021-12-24T17:53:31.329Z,2021-12-24T17:59:21.696Z,completed,completed normal,LargeOffice,ON_Toronto,NECB2011,5858000,126.4707889
RetailStandaloneON_WindsorNECB2011,2cad4f7f-8796-4fcf-bd8b-84282e20636d,2021-12-24T16:11:21.161Z,2021-12-24T16:13:56.867Z,completed,completed normal,RetailStandalone,ON_Windsor,NECB2011,522400,227.718226
LargeOfficeNS_HalifaxNECB2011,2cf296dc-c14d-4df3-960c-3d8286b44cee,2021-12-24T17:45:24.558Z,2021-12-24T17:51:13.606Z,completed,completed normal,LargeOffice,NS_Halifax,NECB2011,5497000,118.6656692
SmallOfficeON_WindsorNECB2017,2d6887e0-e05d-4825-9705-5389d31df7d2,2021-12-24T16:00:12.630Z,2021-12-24T16:02:52.654Z,completed,completed normal,SmallOffice,ON_Windsor,NECB2017,63480,124.1783395
QuickServiceRestaurantON_Sault.Ste.MarieNECB2015,2e4cf8ea-3e3d-4a49-a5c5-cbcfdc7d3e11,2021-12-24T17:35:01.345Z,2021-12-24T17:37:30.858Z,completed,completed normal,QuickServiceRestaurant,ON_Sault.Ste.Marie,NECB2015,290400,1249.784798
MidriseApartmentNS_YarmouthNECB2017,2f7a88f4-3c70-4904-8eff-12534966bcf1,2021-12-24T17:11:13.389Z,2021-12-24T17:18:51.042Z,completed,completed normal,MidriseApartment,NS_Yarmouth,NECB2017,493300,157.3773665
QuickServiceRestaurantON_WindsorNECB2011,2fb05b82-2e46-4916-abc4-d3a2f0c95350,2021-12-24T17:34:34.550Z,2021-12-24T17:36:43.771Z,completed,completed normal,QuickServiceRestaurant,ON_Windsor,NECB2011,227700,980.1129571
MediumOfficeYT_WhitehorseNECB2015,2fdddaaf-79a0-45a2-a524-4391cc81db99,2021-12-24T16:32:38.868Z,2021-12-24T16:37:26.600Z,completed,completed normal,MediumOffice,YT_Whitehorse,NECB2015,662600,132.9998566
SmallOfficeNT_Inuvik-ZubkoNECB2017,30c45c15-5b3f-4970-a561-50617b537cdc,2021-12-24T15:58:22.072Z,2021-12-24T16:01:04.872Z,completed,completed normal,SmallOffice,NT_Inuvik-Zubko,NECB2017,83480,163.310466
QuickServiceRestaurantNB_FrederictonNECB2017,30d63880-d9b6-4f0b-b80f-dce17fd41aa2,2021-12-24T17:30:42.301Z,2021-12-24T17:33:07.275Z,completed,completed normal,QuickServiceRestaurant,NB_Fredericton,NECB2017,168000,723.0782474
SmallOfficeQC_QuebecNECB2011,30f9a2c2-685c-4526-8965-c766128fbb7c,2021-12-24T16:01:05.168Z,2021-12-24T16:03:10.119Z,completed,completed normal,SmallOffice,QC_Quebec,NECB2011,72900,142.6113589
MediumOfficeAB_Edmonton.Stony.PlainNECB2017,31392f9b-d8b6-4416-a70a-3617943d63fe,2021-12-24T16:15:04.336Z,2021-12-24T16:20:05.286Z,completed,completed normal,MediumOffice,AB_Edmonton.Stony.Plain,NECB2017,722400,144.9948048
FullServiceRestaurantBC_VictoriaNECB2015,31679f4e-3c88-4b3e-8836-750577fcae0a,2021-12-24T16:49:22.849Z,2021-12-24T16:51:47.393Z,completed,completed normal,FullServiceRestaurant,BC_Victoria,NECB2015,250300,489.7399111
MidriseApartmentNB_FrederictonNECB2020,31ca7b7f-2af7-40df-85e6-e1996436fa48,2021-12-24T17:05:15.516Z,2021-12-24T17:13:08.735Z,completed,completed normal,MidriseApartment,NB_Fredericton,NECB2020,522600,166.7308249
QuickServiceRestaurantBC_VancouverNECB2015,321f87eb-84ce-435d-8dd0-c6a68f50fda2,2021-12-24T17:29:05.551Z,2021-12-24T17:31:23.869Z,completed,completed normal,QuickServiceRestaurant,BC_Vancouver,NECB2015,162200,698.2822109
MediumOfficeNB_FrederictonNECB2015,32657f00-281b-4ad6-b2e4-3274d4ecfe01,2021-12-24T16:19:57.378Z,2021-12-24T16:24:52.761Z,completed,completed normal,MediumOffice,NB_Fredericton,NECB2015,746700,149.872178
MidriseApartmentAB_Edmonton.Stony.PlainNECB2011,32b897c9-2336-41d4-a55f-4e974b6dc6ad,2021-12-24T16:57:23.841Z,2021-12-24T17:03:47.979Z,completed,completed normal,MidriseApartment,AB_Edmonton.Stony.Plain,NECB2011,518600,165.4574076
SmallOfficeNS_YarmouthNECB2011,32d5ce5b-a0e8-46eb-8566-9f473e4eed44,2021-12-24T15:57:53.487Z,2021-12-24T16:00:09.642Z,completed,completed normal,SmallOffice,NS_Yarmouth,NECB2011,70600,138.1226578
RetailStandaloneQC_QuebecNECB2017,3326ce69-78b4-4df1-bb11-d099c9c69b8a,2021-12-24T16:12:23.298Z,2021-12-24T16:15:03.562Z,completed,completed normal,RetailStandalone,QC_Quebec,NECB2017,369800,161.1856779
WarehouseNB_FrederictonNECB2015,33780265-cd8d-414c-8f9a-7092df6f294e,2021-12-24T15:45:11.212Z,2021-12-24T15:47:31.512Z,completed,completed normal,Warehouse,NB_Fredericton,NECB2015,622600,128.7745452
LargeOfficeAB_Fort.McMurrayNECB2020,339e1fa2-a714-4ee0-a40b-b7157bfc224d,2021-12-24T17:39:12.610Z,2021-12-24T17:49:04.561Z,completed,completed normal,LargeOffice,AB_Fort.McMurray,NECB2020,4590000,99.09263122
FullServiceRestaurantAB_Edmonton.Stony.PlainNECB2020,3410895e-7e3f-4a1d-8323-5fac06e3645b,2021-12-24T16:47:05.858Z,2021-12-24T16:49:39.816Z,completed,completed normal,FullServiceRestaurant,AB_Edmonton.Stony.Plain,NECB2020,175800,343.9249188
RetailStandaloneBC_VancouverNECB2011,34245527-38a3-4cd5-acc5-87733ea47f3c,2021-12-24T16:03:59.678Z,2021-12-24T16:06:12.351Z,completed,completed normal,RetailStandalone,BC_Vancouver,NECB2011,396100,172.6710036
MidriseApartmentBC_VancouverNECB2017,34435806-f14c-45aa-83d5-88203520f8d6,2021-12-24T16:59:08.557Z,2021-12-24T17:06:05.127Z,completed,completed normal,MidriseApartment,BC_Vancouver,NECB2017,405200,129.2664797
WarehouseBC_VancouverNECB2011,3635f92b-9307-4342-bec0-62d48e4591fd,2021-12-24T15:42:47.398Z,2021-12-24T15:44:47.039Z,completed,completed normal,Warehouse,BC_Vancouver,NECB2011,468800,96.96050916
SmallOfficeAB_CalgaryNECB2015,363a510e-b370-4e5c-9040-76b421515bdd,2021-12-24T15:52:53.357Z,2021-12-24T15:55:45.729Z,completed,completed normal,SmallOffice,AB_Calgary,NECB2015,72260,141.3560442
MidriseApartmentNS_YarmouthNECB2020,36752f9e-0984-4b75-a631-25defb9703fd,2021-12-24T17:11:18.424Z,2021-12-24T17:19:39.060Z,completed,completed normal,MidriseApartment,NS_Yarmouth,NECB2020,510600,162.8937359
MediumOfficeNT_Inuvik-ZubkoNECB2020,36dff922-8500-4345-aea8-6b447182b4ba,2021-12-24T16:24:53.594Z,2021-12-24T16:29:52.465Z,completed,completed normal,MediumOffice,NT_Inuvik-Zubko,NECB2020,657100,131.8897914
RetailStandaloneAB_CalgaryNECB2011,3729c36f-5bb0-4d63-9441-c44bf009e4de,2021-12-24T16:03:25.855Z,2021-12-24T16:05:52.874Z,completed,completed normal,RetailStandalone,AB_Calgary,NECB2011,476300,207.6270796
WarehouseAB_Fort.McMurrayNECB2017,3740684d-c9d3-4b29-abd7-20c67804c5dc,2021-12-24T15:42:46.074Z,2021-12-24T15:45:21.763Z,completed,completed normal,Warehouse,AB_Fort.McMurray,NECB2017,551000,113.9616607
LargeOfficeNL_St.JohnsNECB2015,37f85378-7c68-4be2-ade8-cfe7bb8f5464,2021-12-24T17:44:58.425Z,2021-12-24T17:50:03.387Z,completed,completed normal,LargeOffice,NL_St.Johns,NECB2015,5089000,109.8647075
RetailStripmallNS_YarmouthNECB2017,38265dab-7886-458b-8d8f-5e68c32f5111,2021-12-24T16:40:25.494Z,2021-12-24T16:43:52.777Z,completed,completed normal,RetailStripmall,NS_Yarmouth,NECB2017,401200,191.9084159
MidriseApartmentSK_SaskatoonNECB2011,3835361c-cc6f-413a-b558-1cab64a6cd61,2021-12-24T17:21:57.695Z,2021-12-24T17:29:05.335Z,completed,completed normal,MidriseApartment,SK_Saskatoon,NECB2011,557400,177.8185059
FullServiceRestaurantAB_CalgaryNECB2017,3839655f-ebfe-492f-8d68-141bdb9460c4,2021-12-24T16:46:50.983Z,2021-12-24T16:49:35.435Z,completed,completed normal,FullServiceRestaurant,AB_Calgary,NECB2017,245900,481.0557892
WarehouseNT_Inuvik-ZubkoNECB2015,3916e48a-099e-44a4-86a4-0514444a88eb,2021-12-24T15:47:29.548Z,2021-12-24T15:50:18.302Z,completed,completed normal,Warehouse,NT_Inuvik-Zubko,NECB2015,761200,157.4328577
MidriseApartmentAB_Edmonton.Stony.PlainNECB2020,396ca87c-526d-4ae8-9ab1-33e6106e28d2,2021-12-24T16:58:41.399Z,2021-12-24T17:06:59.360Z,completed,completed normal,MidriseApartment,AB_Edmonton.Stony.Plain,NECB2020,547800,174.7736472
WarehouseMB_Winnipeg-RichardsonNECB2015,3ab3c4b3-41b3-443b-a022-f13faa03aa60,2021-12-24T15:44:47.280Z,2021-12-24T15:47:10.282Z,completed,completed normal,Warehouse,MB_Winnipeg-Richardson,NECB2015,689000,142.4981794
SmallOfficeNT_YellowknifeNECB2015,3b19c9b7-3a87-4df2-81ae-249c1a1d22ff,2021-12-24T15:58:32.821Z,2021-12-24T16:01:04.853Z,completed,completed normal,SmallOffice,NT_Yellowknife,NECB2015,88340,172.8149916
SmallOfficeNB_FrederictonNECB2011,3b4e0bb9-9c29-45f6-a96c-a598901eeb16,2021-12-24T15:55:45.964Z,2021-12-24T15:58:11.159Z,completed,completed normal,SmallOffice,NB_Fredericton,NECB2011,74430,145.6056377
WarehouseON_Sault.Ste.MarieNECB2011,3b933899-5005-4616-96f6-20a3da7b9fbb,2021-12-24T15:48:36.496Z,2021-12-24T15:50:56.438Z,completed,completed normal,Warehouse,ON_Sault.Ste.Marie,NECB2011,631200,130.5388319
SmallOfficeQC_Saguenay-BagotvilleNECB2020,3b9e64ee-ca7b-41e0-a64d-ba1183b42eca,2021-12-24T16:01:26.007Z,2021-12-24T16:03:59.474Z,completed,completed normal,SmallOffice,QC_Saguenay-Bagotville,NECB2020,63830,124.8684908
SmallOfficeON_TorontoNECB2015,3b9f8452-6b57-4202-906e-63ca464ebf1a,2021-12-24T15:58:44.833Z,2021-12-24T16:01:18.982Z,completed,completed normal,SmallOffice,ON_Toronto,NECB2015,73880,144.5296537
RetailStripmallNT_Inuvik-ZubkoNECB2020,3bb230b1-e10d-4c3f-80cf-abc29273a82e,2021-12-24T16:40:56.118Z,2021-12-24T16:44:02.563Z,completed,completed normal,RetailStripmall,NT_Inuvik-Zubko,NECB2020,573400,274.3320002
WarehouseAB_Fort.McMurrayNECB2020,3c4209de-5869-430f-bcb8-9219c7f3f3e0,2021-12-24T15:42:46.294Z,2021-12-24T15:45:29.691Z,completed,completed normal,Warehouse,AB_Fort.McMurray,NECB2020,612100,126.5851292
MidriseApartmentNT_Inuvik-ZubkoNECB2011,3c8ba317-4d55-420b-bf86-0dabc8076b3a,2021-12-24T17:12:05.961Z,2021-12-24T17:19:04.536Z,completed,completed normal,MidriseApartment,NT_Inuvik-Zubko,NECB2011,676300,215.7604933
SmallOfficeNS_Sydney-McCurdyNECB2011,3d7dbabc-7587-4fc2-9224-bf5b0d5e1b47,2021-12-24T15:56:21.198Z,2021-12-24T15:58:35.094Z,completed,completed normal,SmallOffice,NS_Sydney-McCurdy,NECB2011,73790,144.3557573
MidriseApartmentSK_SaskatoonNECB2015,3d8cb0bf-67f4-4138-8d3c-db8129ae343a,2021-12-24T17:22:16.230Z,2021-12-24T17:29:45.638Z,completed,completed normal,MidriseApartment,SK_Saskatoon,NECB2015,677300,216.0803984
QuickServiceRestaurantNT_Inuvik-ZubkoNECB2017,3ed52e8a-486d-4b39-90d5-331c5c5eb167,2021-12-24T17:33:10.069Z,2021-12-24T17:35:37.716Z,completed,completed normal,QuickServiceRestaurant,NT_Inuvik-Zubko,NECB2017,282800,1217.313229
MediumOfficeMB_Winnipeg-RichardsonNECB2020,3f19cb76-2116-4ddc-9f01-0bcf3ca99623,2021-12-24T16:19:42.224Z,2021-12-24T16:24:15.725Z,completed,completed normal,MediumOffice,MB_Winnipeg-Richardson,NECB2020,630300,126.5111884
WarehouseQC_QuebecNECB2017,3f6de27a-24bd-4bd8-8735-ee6888f1d0fc,2021-12-24T15:50:41.829Z,2021-12-24T15:53:06.058Z,completed,completed normal,Warehouse,QC_Quebec,NECB2017,484200,100.1472556
MediumOfficeNS_Sydney-McCurdyNECB2015,3fa76274-05c2-405d-a85a-3bf5b2b8ba17,2021-12-24T16:21:50.264Z,2021-12-24T16:26:29.724Z,completed,completed normal,MediumOffice,NS_Sydney-McCurdy,NECB2015,775900,155.7414176
FullServiceRestaurantBC_VictoriaNECB2020,3fb91cd4-bee1-4910-ba11-d8bbc4fc1017,2021-12-24T16:49:28.787Z,2021-12-24T16:52:12.628Z,completed,completed normal,FullServiceRestaurant,BC_Victoria,NECB2020,110600,216.3911442
MidriseApartmentON_TorontoNECB2020,3ff4e022-ed9f-4366-a427-17189249d7a8,2021-12-24T17:13:55.748Z,2021-12-24T17:22:16.015Z,completed,completed normal,MidriseApartment,ON_Toronto,NECB2020,520700,166.1255751
MediumOfficeON_WindsorNECB2011,4066010e-2fa7-4abc-9a49-072e337c1fff,2021-12-24T16:26:42.600Z,2021-12-24T16:31:04.148Z,completed,completed normal,MediumOffice,ON_Windsor,NECB2011,796900,159.9525287
RetailStripmallAB_CalgaryNECB2011,409ef9c7-5beb-4189-b882-3c26eb16703c,2021-12-24T16:33:46.944Z,2021-12-24T16:36:27.691Z,completed,completed normal,RetailStripmall,AB_Calgary,NECB2011,546700,261.561494
RetailStripmallAB_CalgaryNECB2020,4111f416-1067-41f4-93eb-8809ebb66ca0,2021-12-24T16:34:02.973Z,2021-12-24T16:37:23.562Z,completed,completed normal,RetailStripmall,AB_Calgary,NECB2020,412300,197.2398697
QuickServiceRestaurantQC_Montreal-TrudeauNECB2020,41a3d721-c923-4c2e-bd5e-65eeb741730d,2021-12-24T17:35:40.925Z,2021-12-24T17:38:13.137Z,completed,completed normal,QuickServiceRestaurant,QC_Montreal-Trudeau,NECB2020,63500,273.2944057
QuickServiceRestaurantBC_VancouverNECB2020,42c88c7b-8099-4fb6-9c1e-c270f147a96e,2021-12-24T17:29:24.525Z,2021-12-24T17:32:02.412Z,completed,completed normal,QuickServiceRestaurant,BC_Vancouver,NECB2020,53040,228.2693945
RetailStandaloneQC_QuebecNECB2015,42ee3580-30c2-4631-8192-fe935d2f8fd8,2021-12-24T16:12:12.220Z,2021-12-24T16:14:53.954Z,completed,completed normal,RetailStandalone,QC_Quebec,NECB2015,498800,217.4510593
FullServiceRestaurantQC_Saguenay-BagotvilleNECB2017,4309d503-095e-411e-a995-a8b29b780dc9,2021-12-24T16:56:27.199Z,2021-12-24T16:58:59.822Z,completed,completed normal,FullServiceRestaurant,QC_Saguenay-Bagotville,NECB2017,241100,471.7086743
WarehouseON_Sault.Ste.MarieNECB2015,437f61c9-1cfc-4738-b016-8beec60d1e3e,2021-12-24T15:49:46.674Z,2021-12-24T15:52:40.749Z,completed,completed normal,Warehouse,ON_Sault.Ste.Marie,NECB2015,627900,129.867817
WarehouseNT_YellowknifeNECB2020,43b6ca97-0fd7-426f-88f4-8bd46dfe8b43,2021-12-24T15:48:00.739Z,2021-12-24T15:50:45.625Z,completed,completed normal,Warehouse,NT_Yellowknife,NECB2020,759000,156.9726839
FullServiceRestaurantBC_VancouverNECB2020,43dadad3-4d30-42be-8d7c-40544cd0d9fa,2021-12-24T16:49:14.153Z,2021-12-24T16:51:49.906Z,completed,completed normal,FullServiceRestaurant,BC_Vancouver,NECB2020,111500,218.1790516
RetailStripmallBC_VancouverNECB2011,441efeda-5959-4f80-b87d-ce0bb39065c8,2021-12-24T16:35:54.774Z,2021-12-24T16:38:38.301Z,completed,completed normal,RetailStripmall,BC_Vancouver,NECB2011,407600,194.9781214
RetailStripmallQC_Montreal-TrudeauNECB2017,44c9ffa1-cefe-4fef-a6b6-56c38e3d142d,2021-12-24T16:43:53.405Z,2021-12-24T16:46:44.448Z,completed,completed normal,RetailStripmall,QC_Montreal-Trudeau,NECB2017,393500,188.2260983
MediumOfficeON_Sault.Ste.MarieNECB2011,4517383d-03da-4aa3-80c1-87d0d3e09617,2021-12-24T16:26:54.592Z,2021-12-24T16:31:14.571Z,completed,completed normal,MediumOffice,ON_Sault.Ste.Marie,NECB2011,751300,150.7893338
SmallOfficeNT_YellowknifeNECB2017,45222fe8-15d6-4f96-a536-db1fb82c0b99,2021-12-24T15:58:35.257Z,2021-12-24T16:01:13.764Z,completed,completed normal,SmallOffice,NT_Yellowknife,NECB2017,76560,149.7845858
RetailStandaloneQC_Montreal-TrudeauNECB2020,455f072b-4d96-4ae5-912e-aaa729b7bd74,2021-12-24T16:12:10.333Z,2021-12-24T16:14:53.939Z,completed,completed normal,RetailStandalone,QC_Montreal-Trudeau,NECB2020,364800,159.0218111
RetailStripmallAB_Fort.McMurrayNECB2015,456fbf3e-da47-48f5-a5a2-7fc7f121425d,2021-12-24T16:35:21.388Z,2021-12-24T16:38:25.701Z,completed,completed normal,RetailStripmall,AB_Fort.McMurray,NECB2015,564100,269.8390677
SmallOfficeSK_SaskatoonNECB2015,45f50ac3-ed3f-495b-91a6-e5b1e7677256,2021-12-24T16:02:40.697Z,2021-12-24T16:05:30.306Z,completed,completed normal,SmallOffice,SK_Saskatoon,NECB2015,84380,165.0766014
FullServiceRestaurantNS_YarmouthNECB2011,469e45dc-b50a-48ec-9fde-bc078abd7269,2021-12-24T16:52:01.612Z,2021-12-24T16:54:03.122Z,completed,completed normal,FullServiceRestaurant,NS_Yarmouth,NECB2011,390400,763.7244992
